355	33	715	9.5
356	33	6197	6.0
357	33	6172	3.5
358	33	125	0.5
359	33	6455	1.5
360	33	3001	6.5
361	33	283	1.5
362	33	714	3.0
363	33	2224	2.0
364	33	2266	8.0
365	33	6198	5.0
366	33	6198	4.0
367	33	125	3.0
368	34	719	9.5
369	34	5108	6.5
370	34	6197	8.0
371	34	6343	8.0
372	34	6299	1.5
373	34	2401	3.0
374	34	2248	9.5
375	34	125	7.5
376	34	2801	1.0
377	34	283	7.0
378	34	2248	3.5
379	35	2124	9.0
380	35	669	8.0
381	35	2401	2.0
382	35	283	4.0
383	35	6198	0.5
384	35	6895	9.5
385	35	72	2.5
386	35	51	9.0
387	35	695	8.5
388	35	2876	1.5
389	35	2400	8.5
390	35	282	5.0
391	35	3499	2.0
392	35	5497	5.5
393	35	715	3.5
394	35	2920	8.5
395	35	8406	6.0
396	35	283	9.0
397	36	3231	2.0
398	36	3000	6.5
399	36	4729	3.0
400	36	639	8.0
401	37	5880	8.5
402	37	3084	1.5
403	37	182	0.5
404	37	157	0.5
405	37	4729	5.5
406	37	3350	1.5
407	37	288	9.0
408	37	242	9.0
409	37	126	7.0
410	37	54	2.5
411	37	6201	8.0
412	38	695	5.0
413	38	5460	2.0
414	38	714	4.0
415	38	6198	3.0
416	38	4345	3.5
417	38	6166	8.0
418	38	2248	6.5
419	38	2401	8.5
420	38	53	2.5
421	39	132	7.5
422	39	6384	2.0
423	39	2920	2.5
424	39	2960	5.0
425	39	2938	5.5
426	39	7639	0.5
427	39	3577	8.0
428	39	50	5.0
429	39	2876	7.0
430	40	2920	2.5
431	40	8286	3.0
432	40	2994	1.5
433	40	2876	5.0
434	40	2982	1.0
435	40	2938	1.0
436	40	8451	3.0
437	40	284	8.5
438	40	283	4.5
439	40	7944	9.0
440	41	6455	4.5
441	41	283	4.5
442	41	714	1.5
443	41	6198	2.5
444	41	82	1.5
445	41	2224	1.5
446	41	288	3.5
447	41	663	4.5
448	41	6199	6.0
449	41	2109	8.5
450	42	2818	1.5
451	42	750	5.5
452	42	2998	9.5
453	42	663	2.5
454	42	2986	5.0
455	42	4686	0.5
456	42	4338	4.5
457	42	284	5.5
458	43	5708	4.5
459	43	279	8.0
460	43	671	2.0
461	44	6447	6.0
462	44	49	1.0
463	44	6199	7.5
464	44	6201	2.0
465	44	6166	7.0
466	44	2248	2.5
467	44	3631	8.0
468	44	3641	2.5
469	45	2291	7.5
470	45	2334	5.0
471	45	6198	0.5
472	45	2248	3.0
473	45	2220	4.5
474	45	4345	7.0
475	45	118	6.5
476	45	6199	2.5
477	45	3468	8.0
478	46	3690	7.0
479	46	282	7.5
480	46	2938	5.5
481	46	2990	8.0
482	46	1604	6.5
483	46	8445	8.0
484	46	3466	0.5
485	46	282	7.5
486	47	3244	5.0
487	47	283	5.0
488	47	715	1.5
489	47	283	5.0
490	47	4338	6.5
491	47	1116	4.5
492	47	2520	2.0
493	47	6166	8.5
494	47	7639	5.0
495	47	2876	6.5
496	47	3499	4.5
497	48	663	4.5
498	48	8406	4.0
499	48	1	8.5
500	48	2980	2.5
501	48	2867	5.5
502	48	3244	5.5
503	48	2876	2.5
504	48	2920	1.0
505	48	2872	1.0
506	48	1744	2.0
507	48	6389	1.5
508	48	6486	6.5
509	48	3154	9.0
510	48	5755	8.5
511	48	883	5.5
512	48	283	1.5
513	48	1164	8.5
514	48	283	3.0
515	48	3499	6.5
516	48	132	9.5
517	49	283	1.0
518	49	1519	1.0
519	49	282	2.0
520	49	1279	5.5
521	49	1636	8.5
522	49	6166	3.5
523	49	1272	8.0
524	49	2560	1.0
525	49	6378	3.0
526	50	1636	3.0
527	50	6455	9.0
528	50	6201	2.0
529	50	3001	7.0
530	50	283	5.0
531	50	112	7.0
532	50	2248	6.5
533	50	4729	4.0
534	50	4345	7.5
535	51	1636	8.5
536	51	3554	7.0
537	51	6895	2.5
538	51	3279	2.0
539	51	1	9.5
540	52	2962	8.5
541	52	3162	4.0
542	52	8315	8.0
543	52	283	6.5
544	52	3499	3.0
545	52	284	9.5
546	52	120	4.0
547	52	284	7.0
548	52	177	8.5
549	52	2876	2.0
550	53	4376	8.5
551	53	3046	8.0
552	53	90	1.0
553	53	715	3.0
554	53	659	0.5
555	53	2986	6.5
556	54	3573	7.0
557	54	280	4.5
558	54	8315	3.0
559	54	1202	2.5
560	54	6378	1.0
561	54	6388	7.0
562	55	3070	1.5
563	55	132	4.0
564	55	170	8.5
565	55	6389	9.5
566	56	659	6.0
567	56	2989	2.5
568	56	3499	9.5
569	56	3482	2.0
570	56	8406	9.5
571	56	6199	3.5
572	56	2920	3.5
573	56	68	3.5
574	56	290	8.0
575	56	5508	2.0
576	57	154	8.5
577	57	2248	1.0
578	57	279	5.5
579	57	129	5.0
580	57	6199	5.0
581	57	6455	0.5
582	57	2305	6.0
583	57	6199	1.5
584	57	2401	0.5
585	58	2164	7.5
586	58	282	3.5
587	58	3001	6.5
588	58	1619	9.5
589	58	4376	5.5
590	58	2341	3.0
591	59	6895	4.5
592	59	2708	3.5
593	59	283	0.5
594	59	6197	6.0
595	59	6891	8.0
596	59	663	2.0
597	59	125	2.0
598	59	2993	1.0
599	60	6455	0.5
600	60	283	3.5
601	60	4345	8.5
602	60	3002	2.5
603	60	8315	2.5
604	60	6166	1.0
605	60	8315	6.0
606	60	3343	5.5
607	60	289	6.0
608	60	1251	6.0
609	60	2920	9.0
610	60	3499	3.5
611	60	6455	6.0
612	60	8306	5.5
613	60	8436	3.0
614	60	257	9.0
615	60	2997	3.0
616	60	284	9.0
617	61	118	3.0
618	61	283	7.5
619	61	6198	2.0
620	61	6201	4.5
621	61	3607	7.5
622	61	53	8.5
623	61	3628	0.5
624	61	6449	8.5
625	62	8315	8.0
626	62	2982	9.5
627	62	2866	9.5
628	62	2093	5.5
629	62	2128	2.5
630	62	921	6.5
631	62	49	0.5
632	62	2	6.0
633	62	3008	1.0
634	62	283	3.5
635	62	2876	3.0
636	63	2920	9.5
637	63	8420	7.0
638	63	2994	8.5
639	63	2876	3.0
640	63	2988	6.5
641	63	2938	1.5
642	63	8451	8.0
643	63	284	6.0
644	63	283	6.0
645	63	7939	2.0
646	64	7936	2.0
647	64	283	6.5
648	64	3111	6.5
649	64	8477	0.5
650	64	714	0.5
651	64	6933	8.0
652	64	2980	9.5
653	64	3244	9.5
654	64	2867	7.0
655	64	2920	5.0
656	64	4456	4.5
657	64	3024	2.5
658	64	7652	8.5
659	64	5143	6.5
660	64	4345	1.0
661	64	3499	5.0
662	64	3108	3.0
663	64	1636	2.0
664	64	695	3.0
665	64	663	2.0
666	64	1565	8.5
667	65	6374	7.0
668	65	3113	6.0
669	65	6395	6.0
670	65	1636	8.0
671	65	283	5.0
672	65	3499	5.0
673	65	122	7.5
674	65	1559	7.5
675	65	663	3.5
676	65	3466	1.0
677	66	5699	8.0
678	66	663	6.5
679	66	2160	4.0
680	66	2335	0.5
681	66	283	0.5
682	66	283	5.5
683	67	181	7.0
684	67	2248	2.5
685	67	247	8.5
686	67	122	7.5
687	67	6198	5.5
688	67	6455	6.5
689	67	2304	4.0
690	67	6199	2.5
691	67	2400	9.5
692	68	4756	3.5
693	68	3621	8.0
694	68	267	2.0
695	68	3499	3.5
696	68	6395	5.5
697	68	2920	5.5
698	68	283	4.5
699	68	2401	2.0
700	68	2400	3.5
701	68	8337	7.0
702	68	1122	1.5
703	68	616	1.5
704	68	2989	3.5
705	68	753	6.0
706	69	6199	7.0
707	69	4338	2.5
708	69	2132	4.0
709	69	2401	8.0
710	69	4376	3.0
711	69	2133	5.0
712	70	2131	1.5
713	70	6198	8.5
714	70	6369	9.5
715	70	2818	9.5
716	70	715	7.5
717	70	6197	7.0
718	70	202	6.0
719	71	1463	1.0
720	71	1559	7.5
721	71	6198	9.0
722	71	6479	7.5
723	71	1251	2.0
724	71	6445	3.0
725	71	3533	5.5
726	72	155	2.5
727	72	8300	2.0
728	72	291	1.0
729	72	280	6.5
730	72	2401	2.5
731	72	1286	6.0
732	72	663	4.5
733	72	663	6.5
734	72	291	2.0
735	72	7636	9.5
736	72	2920	4.0
737	72	283	4.5
738	72	3499	9.5
739	72	8451	3.5
740	73	6479	6.5
741	73	2920	3.0
742	73	2936	2.0
743	73	6895	1.5
744	73	663	1.0
745	73	4474	7.5
746	73	4338	6.0
747	73	2400	4.0
748	73	2224	5.0
749	73	3154	2.0
750	73	3244	5.5
751	73	4728	3.0
752	73	2962	6.5
753	73	3165	8.0
754	73	3343	5.0
755	73	4436	8.0
756	73	3156	1.5
757	74	2982	4.0
758	74	643	7.0
759	74	715	2.5
760	74	6199	4.0
761	74	284	1.5
762	74	2994	4.0
763	75	170	7.5
764	75	2936	1.0
765	75	2909	3.0
766	75	117	3.5
767	75	288	4.5
768	75	4247	5.0
769	75	114	6.0
770	75	6201	4.0
771	75	7944	2.5
772	75	6201	2.0
773	76	902	4.5
774	76	3499	1.0
775	76	5505	8.0
776	76	1	8.0
777	76	2400	2.5
778	76	2938	9.5
779	76	4729	2.5
780	76	3027	2.0
781	76	2986	0.5
782	77	2165	9.0
783	77	282	2.5
784	77	2998	7.5
785	77	1619	4.0
786	77	4338	4.5
787	77	2343	4.0
788	78	2334	1.0
789	78	3000	5.5
790	78	1	6.5
791	78	6172	1.0
792	78	121	2.5
793	78	6171	8.5
794	78	2334	4.5
795	78	5880	9.5
796	79	8473	2.5
797	79	714	1.5
798	79	6455	1.0
799	79	3499	5.5
800	79	3552	9.5
801	79	70	0.5
802	79	5692	9.0
803	79	121	3.0
804	79	283	1.0
805	79	3499	2.0
806	79	178	1.5
807	79	28	3.0
808	79	117	5.5
809	80	2527	6.5
810	80	283	2.5
811	80	638	7.5
812	80	5492	2.5
813	80	2220	3.5
814	81	663	0.5
815	81	2947	9.0
816	81	3482	8.0
817	81	6389	9.5
818	81	6351	9.0
819	81	1040	6.5
820	81	5482	2.5
821	81	2799	8.5
822	81	3112	5.5
823	81	149	0.5
824	81	280	6.0
825	81	280	8.0
826	82	8406	5.0
827	82	284	5.0
828	82	663	2.0
829	82	290	4.5
830	82	283	3.0
831	82	3499	3.0
832	82	2866	1.5
833	82	1744	3.0
834	82	2988	2.5
835	82	2867	4.0
836	82	2885	4.5
837	82	2124	9.0
838	82	2952	5.5
839	83	2248	1.5
840	83	2936	5.0
841	83	1	4.0
842	83	6197	2.5
843	83	5479	4.0
844	84	2338	4.5
845	84	2351	8.0
846	84	6199	2.5
847	84	2936	4.5
848	84	2401	4.0
849	84	288	9.5
850	84	202	6.0
851	84	170	8.0
852	85	3165	4.0
853	85	2400	5.5
854	85	2913	9.0
855	85	2220	4.5
856	85	6198	1.5
857	85	6500	7.0
858	85	6500	2.0
859	85	283	1.0
860	85	3499	8.0
861	85	68	1.5
862	85	2994	9.5
863	86	4338	4.5
864	86	2966	1.5
865	86	2967	1.5
866	86	2990	2.5
867	86	715	6.5
868	86	1005	4.0
869	86	6356	2.5
870	86	2836	8.0
871	86	2994	6.5
872	87	1636	8.0
873	87	3642	6.5
874	87	6895	6.5
875	87	3206	7.5
876	87	714	2.5
877	88	615	3.0
878	88	4338	8.5
879	88	3244	0.5
880	88	2988	4.0
881	88	2866	7.0
882	88	6350	8.5
883	88	2920	3.0
884	88	6479	2.5
885	88	3004	0.5
886	88	283	3.5
887	88	3499	4.0
888	88	3499	4.5
889	88	2990	1.0
890	88	639	6.5
891	88	2335	0.5
892	88	2401	7.5
893	88	6512	1.0
894	88	2920	8.5
895	88	2997	5.5
896	88	6385	4.0
897	88	3499	2.0
898	88	3499	0.5
899	88	4730	3.0
900	88	3468	4.0
901	88	750	8.0
902	88	3621	4.5
903	88	5510	2.0
904	88	6386	3.5
905	88	4376	2.5
906	88	283	5.5
907	89	6455	4.5
908	89	283	9.0
909	89	4345	9.5
910	89	2998	9.0
911	89	639	8.0
912	89	6166	2.5
913	89	640	6.0
914	89	3343	3.0
915	89	284	8.0
916	89	7646	1.0
917	89	2920	4.0
918	89	3499	1.5
919	89	6455	2.5
920	89	91	7.0
921	89	8473	1.5
922	89	275	0.5
923	89	3008	9.0
924	89	289	6.0
925	90	637	7.5
926	90	2980	5.5
927	90	3499	9.5
928	90	3482	9.0
929	90	8406	9.0
930	90	6199	3.0
931	90	2920	2.0
932	90	155	4.5
933	90	290	9.0
934	90	7966	5.5
935	91	2368	0.5
936	91	635	9.5
937	91	3417	7.0
938	91	283	4.0
939	91	3499	4.0
940	91	3441	5.5
941	91	3431	5.0
942	91	6455	4.0
943	91	283	4.0
944	91	3001	5.0
945	91	6201	6.5
946	91	78	7.5
947	91	127	8.5
948	91	663	3.5
949	91	284	5.0
950	91	282	1.5
951	91	283	1.5
952	91	3499	5.5
953	91	643	6.5
954	91	3484	9.0
955	92	2090	3.0
956	92	2099	1.0
957	92	7646	5.0
958	92	284	1.0
959	92	6379	0.5
960	92	2997	2.5
961	92	2095	2.5
962	92	2990	5.0
963	92	2173	4.0
964	92	3497	1.5
965	92	994	4.0
966	92	714	1.0
967	92	4338	6.5
968	92	1062	4.5
969	92	2096	6.5
970	92	6369	8.0
971	93	284	3.5
972	93	283	6.0
973	93	282	9.0
974	93	3499	7.0
975	93	663	7.5
976	93	3166	9.5
977	94	6895	1.5
978	94	2573	4.5
979	94	283	0.5
980	94	6198	9.5
981	94	6891	1.5
982	94	663	4.0
983	94	112	0.5
984	94	2993	2.5
985	95	3045	0.5
986	95	714	4.0
987	95	49	1.5
988	95	6389	1.0
989	96	663	6.0
990	96	5552	9.5
991	96	4729	1.0
992	96	283	5.0
993	96	6197	2.0
994	96	132	4.0
995	96	288	9.0
996	96	122	6.5
998	96	4688	6.5
999	96	5958	1.0
1000	96	6172	1.0
1001	96	3008	3.5
1002	96	4345	6.0
1003	96	4730	3.0
1004	96	6197	1.0
1005	96	85	6.0
1006	96	1	2.5
1007	96	6345	3.0
1008	96	1744	4.0
1009	96	288	5.0
1010	96	220	2.0
1011	97	1692	2.0
1012	97	6614	1.5
1013	97	1559	3.0
1014	97	161	8.0
1015	97	280	0.5
1016	97	42	1.5
1017	97	2245	9.0
1018	97	3499	7.0
1019	98	138	0.5
1020	98	4716	1.0
1021	98	6199	7.0
1022	98	118	9.5
1023	98	125	1.0
1024	98	88	4.5
1025	98	282	6.0
1026	99	6615	7.5
1027	99	161	4.5
1028	99	1115	9.5
1029	99	3007	6.5
1030	99	2980	8.5
1031	99	2891	4.0
1032	99	2936	8.0
1033	99	6895	7.0
1034	99	2171	9.0
1035	100	715	3.0
1036	100	3085	2.0
1037	100	3482	8.0
1038	100	283	7.0
1039	100	3499	9.5
1040	100	2938	4.5
1041	100	4376	5.0
1042	100	6484	9.5
1043	100	640	2.0
1044	100	1744	2.5
1045	100	6500	1.0
1046	100	2920	4.5
1048	100	5695	2.5
1049	100	3482	6.0
1050	100	2936	4.0
1051	100	132	5.5
1052	100	3497	9.5
1053	100	2936	9.5
1054	100	2401	6.0
1055	100	2994	3.0
1056	101	2124	4.5
1057	101	679	3.5
1058	101	2401	5.5
1059	101	283	2.0
1060	101	6199	3.0
1061	101	6895	1.5
1062	101	8306	6.5
1063	101	53	2.0
1064	101	695	4.0
1065	101	2876	2.5
1066	101	2401	5.0
1067	101	282	6.5
1068	101	3499	9.5
1069	101	8044	2.0
1070	101	2	6.0
1071	101	2920	9.0
1072	101	8406	2.5
1073	101	283	5.5
1074	102	3027	6.0
1075	102	3002	7.5
1076	102	4730	4.5
1077	102	758	5.5
1078	103	4338	5.0
1079	103	6198	9.5
1080	103	3629	2.5
1081	103	2197	1.0
1082	103	2248	3.0
1083	104	2369	4.5
1084	104	6199	0.5
1085	104	4345	8.0
1086	104	2400	7.5
1087	104	6345	5.5
1088	104	2317	6.5
1089	104	2248	5.0
1090	104	2401	4.5
1091	104	288	5.0
1092	104	283	6.5
1093	104	55	9.5
1094	104	2369	1.5
1095	105	2960	3.0
1096	105	2592	9.5
1097	105	1294	4.5
1098	105	637	3.0
1099	105	2876	5.0
1100	106	2170	6.5
1101	106	2108	1.0
1102	106	2166	4.0
1103	106	3554	1.0
1104	106	6343	9.5
1105	106	3007	7.5
1106	106	5520	8.0
1107	106	3001	1.0
1108	107	2306	1.0
1110	107	2980	7.5
1111	107	3154	9.5
1112	107	6895	8.5
1113	107	7945	4.5
1114	107	140	1.0
1115	107	17	2.5
1116	107	6372	4.0
1117	107	663	3.0
1118	108	663	8.5
1119	108	8406	5.0
1120	108	1	7.5
1121	108	2986	2.0
1122	108	2867	8.0
1123	108	3244	6.5
1124	108	2876	6.5
1125	108	2920	8.5
1126	108	3305	3.0
1127	108	4748	6.5
1128	108	6379	5.0
1129	108	6487	6.5
1130	108	3155	6.0
1131	108	5904	4.0
1132	108	897	6.5
1133	108	283	4.0
1134	108	1158	5.0
1135	108	283	0.5
1136	108	3499	4.0
1137	108	132	1.5
1138	109	3441	4.5
1139	109	6199	9.5
1140	109	3004	3.0
1141	109	283	8.0
1142	109	138	4.5
1143	109	121	3.5
1144	109	1636	6.0
1145	109	2359	2.5
1146	109	3466	5.5
1147	109	715	9.0
1148	109	8451	8.5
1149	110	2368	0.5
1150	110	2220	7.0
1151	110	699	9.5
1152	110	2982	2.0
1153	110	2866	0.5
1154	110	3244	4.5
1155	110	2920	8.5
1156	110	6386	4.0
1157	110	5695	9.5
1158	110	3121	8.5
1159	110	3077	1.5
1160	110	8410	7.0
1161	110	2401	1.0
1162	110	2401	2.5
1163	110	50	9.0
1164	110	283	7.0
1165	111	283	3.0
1166	111	3499	1.5
1167	111	2997	5.0
1168	111	6895	5.5
1169	111	2998	5.5
1170	111	2691	7.5
1171	111	776	7.5
1172	111	6198	6.0
1173	111	2920	8.0
1174	111	1744	2.0
1175	111	2400	7.0
1176	111	2400	9.0
1177	111	282	0.5
1178	111	1636	5.5
1179	111	283	9.5
1180	111	3499	6.0
1181	111	668	3.0
1182	111	2248	1.0
1183	111	3112	3.5
1184	111	2841	5.5
1185	111	3499	9.0
1186	111	2334	7.5
1187	111	2124	2.5
1188	111	5502	1.5
1189	112	6378	8.5
1190	112	6895	0.5
1191	112	2867	8.0
1192	112	3244	0.5
1193	112	3499	8.0
1194	112	3484	1.0
1195	112	283	7.0
1196	112	2401	7.0
1197	112	8372	2.5
1198	112	282	8.0
1199	112	8315	0.5
1200	112	283	5.5
1201	112	3499	7.5
1202	113	6455	3.0
1203	113	6201	7.5
1204	113	6298	7.0
1205	113	3001	0.5
1206	113	283	7.5
1207	113	113	7.0
1208	113	288	7.0
1209	113	714	2.0
1210	113	2159	3.5
1211	113	2220	4.0
1212	113	6299	0.5
1213	114	7639	1.0
1214	114	641	3.0
1215	114	2401	0.5
1216	114	616	6.0
1217	114	2224	2.0
1218	114	861	9.5
1219	114	8300	7.5
1220	114	157	4.0
1221	114	3240	2.0
1222	114	271	0.5
1223	114	2867	6.5
1224	114	2246	1.5
1225	115	2	5.5
1226	115	3643	3.0
1227	115	2834	7.5
1228	115	1061	9.0
1229	115	6386	7.5
1230	115	2936	1.5
1232	116	6455	3.5
1233	116	2884	2.0
1234	116	6201	3.5
1235	116	2248	8.0
1236	116	283	9.0
1237	116	714	4.5
1238	116	4376	0.5
1239	116	6199	5.0
1240	116	6369	6.5
1241	116	2243	6.0
1242	116	2132	7.5
1243	116	288	4.5
1244	116	120	1.0
1245	116	6198	8.0
1246	116	6409	5.5
1247	116	220	4.0
1248	117	7497	5.0
1249	117	282	3.0
1250	117	2938	5.5
1251	117	2982	9.0
1252	117	1604	8.0
1253	117	5724	5.0
1254	117	3473	0.5
1255	117	282	7.5
1256	118	3244	0.5
1257	118	283	2.5
1258	118	714	7.5
1259	118	283	8.5
1260	118	4376	5.5
1261	118	834	2.5
1262	118	2592	3.5
1263	118	6166	3.5
1264	118	7639	9.0
1265	118	2876	0.5
1266	118	3499	2.5
1267	119	3499	5.5
1268	119	289	4.0
1269	119	6197	1.0
1270	119	3499	4.5
1271	119	6384	1.0
1272	119	4345	6.5
1273	119	289	8.0
1274	119	3506	8.5
1275	119	4345	0.5
1276	119	4753	7.5
1277	119	3632	6.0
1278	120	751	2.5
1279	120	2401	1.5
1280	120	2246	3.0
1281	120	6479	2.0
1282	120	2950	9.0
1283	120	3166	4.0
1284	120	2910	4.5
1285	120	196	1.5
1286	120	7987	0.5
