281	02045	sprigs	0.2
282	02046	tsp or 1 packet	5.0
283	02047	tsp	6.0
284	02048	tbsp	14.9
285	02049	tsp	0.8
286	02050	tsp	4.2
287	02051	tsp	4.2
288	02052	tsp	4.2
289	02053	tbsp	14.9
290	02054	tbsp, drained	8.6
291	02055	tsp	5.0
292	02063	tsp	0.7
293	02064	leaves	0.05
294	02065	leaves	0.15
295	02066	tsp	0.5
296	02068	tbsp	14.9
297	02069	tbsp	16.0
298	02073	tbsp (1 serving)	2.65
299	02074	tsp	4.0
300	02075	tsp	2.85
301	02076	tbsp	6.7669172932330826
302	03001	packet	28.0
303	03002	tbsp	14.7
304	03003	oz	28.35
305	03005	tbsp	16.0
306	03007	oz	28.35
307	03008	tbsp	15.0
308	03009	oz	28.35
309	03010	tbsp	22.0
310	03011	oz	28.35
311	03012	tbsp	15.0
312	03013	tbsp	15.0
313	03014	stick	10.0
314	03015	tbsp	15.0
315	03016	tbsp	19.0
316	03017	stick	10.0
317	03019	bar	9.9
318	03021	stick	10.0
319	03024	serving	113.0
320	03041	oz	28.35
321	03042	oz	28.35
322	03043	oz	28.35
323	03044	tbsp	16.0
324	03045	tbsp	16.0
325	03046	tbsp	16.0
326	03047	tbsp	16.0
327	03048	container	113.0
328	03049	oz	28.35
329	03050	tbsp	16.0
330	03051	oz	28.35
331	03052	oz	28.35
332	03053	cup	256.0
333	03054	cup	256.0
334	03055	jar Beech-Nut Stage 2 (4 oz)	113.0
335	03059	cup	256.0
336	03061	cup	256.0
337	03062	cup	256.0
338	03066	cup	256.0
339	03067	oz	28.35
340	03068	tbsp	16.0
341	03069	tbsp	16.0
342	03070	jar Beech-Nut Stage 2 (4 oz)	113.0
343	03072	tbsp	16.0
344	03073	cup	256.0
345	03075	oz	28.35
346	03076	oz	28.35
347	03077	jar, Gerber (4 oz)	113.0
348	03079	oz	28.35
349	03081	oz	28.35
350	03082	tbsp	16.0
351	03083	tbsp	16.0
352	03084	cup	256.0
353	03085	cup	256.0
354	03089	oz	28.35
355	03090	oz	28.35
356	03091	cup	240.0
357	03092	cup	240.0
358	03093	oz	28.35
359	03096	jar, Gerber (4 oz)	113.0
360	03098	cup	224.0
361	03099	cup	224.0
362	03100	cup	224.0
363	03104	tbsp	16.0
364	03105	tbsp	16.0
365	03108	cup	224.0
366	03109	cup	224.0
367	03112	cup	163.0
368	03114	jar, Gerber (4 oz)	113.0
369	03115	oz	28.35
370	03116	tbsp	16.0
371	03117	tbsp	16.0
372	03118	tbsp	15.0
373	03119	jar	113.0
374	03120	cup	240.0
375	03121	tbsp	16.0
376	03122	oz	28.35
377	03127	cup	240.0
378	03128	tbsp	15.0
379	03129	tbsp	15.0
380	03130	tbsp	17.0
381	03131	tbsp	17.0
382	03132	tbsp	16.0
383	03133	tbsp	16.0
384	03134	tbsp	15.0
385	03135	tbsp	15.0
386	03136	tbsp	15.0
387	03137	oz	28.35
388	03139	tbsp	15.0
389	03140	tbsp	15.0
390	03141	oz	28.35
391	03142	tbsp	16.0
392	03143	tbsp	16.0
393	03144	oz	28.35
394	03145	oz	28.35
395	03147	tbsp	16.0
396	03150	oz	28.35
397	03151	oz	28.35
398	03152	oz	28.35
399	03153	oz	28.35
400	03154	jar, Gerber (4 oz)	113.0
401	03156	tbsp	15.0
402	03157	tbsp	15.0
403	03158	tbsp	16.0
404	03159	tbsp	16.0
405	03160	oz	28.35
406	03161	oz	28.35
407	03162	oz	28.35
408	03163	tbsp	15.0
409	03164	oz	28.35
410	03165	oz	28.35
411	03166	fl oz	31.7
412	03167	fl oz	31.2
413	03168	fl oz	31.2
414	03169	fl oz	31.2
415	03170	fl oz	31.2
416	03171	fl oz	31.2
417	03172	fl oz	31.2
418	03173	fl oz	31.2
419	03174	fl oz	31.2
420	03175	fl oz	31.2
421	03176	fl oz	31.2
422	03177	fl oz	31.2
423	03178	fl oz	31.2
424	03179	fl oz	31.2
425	03181	tbsp	2.4
426	03184	oz	30.0
427	03185	tbsp	2.5
428	03186	tbsp	2.5
429	03187	oz	28.35
430	03188	oz	28.35
431	03189	tbsp	3.2
432	03190	tbsp	2.5
433	03191	oz	28.35
434	03192	oz	28.35
435	03193	tbsp	2.4
436	03194	tbsp	2.5
437	03195	tbsp	16.0
438	03197	oz	28.35
439	03198	oz	28.35
440	03199	oz	28.35
441	03201	oz	28.35
442	03205	tbsp	5.3
443	03206	cookie	8.0
444	03209	cracker	0.7
445	03211	tbsp	2.4
446	03212	tbsp	2.5
447	03213	oz	28.35
448	03214	oz	28.35
449	03215	oz	28.35
450	03216	oz	28.35
451	03217	oz	28.35
452	03220	oz	28.35
453	03221	oz	28.35
454	03222	oz	28.35
455	03224	oz	28.35
456	03225	oz	28.35
457	03226	oz	28.35
458	03227	tbsp	15.0
459	03228	tbsp	15.0
460	03229	oz	28.35
461	03230	oz	28.35
462	03233	tbsp	15.0
463	03235	tbsp	15.0
464	03236	tbsp	15.0
465	03238	oz	28.35
466	03245	cup	229.0
467	03246	cup	229.0
468	03265	fl oz	31.2
469	03267	fl oz	31.2
470	03268	fl oz	31.2
471	03269	serving	189.0
472	03274	cup	256.0
473	03278	oz	28.35
474	03279	serving	99.0
475	03280	tbsp	15.0
476	03282	serving 3.5 oz serving	99.0
477	03283	oz	28.35
478	03286	oz	28.35
479	03287	tbsp	16.0
480	03289	tbsp	15.0
481	03290	tbsp	15.0
482	03293	oz	28.35
483	03296	oz	28.35
484	03297	oz	28.35
485	03298	tbsp	29.0
486	03301	oz	28.25
487	03302	serving	7.0
488	03303	tbsp	16.0
489	03304	oz	28.35
490	03681	oz	28.35
491	03682	oz	28.35
492	03685	oz	28.35
493	03686	oz	28.35
494	03689	oz	28.35
495	03690	oz	28.35
496	03693	oz	28.35
497	03694	oz	28.35
498	03696	oz	28.35
499	03704	oz	28.35
500	03711	oz	28.35
501	03712	oz	28.35
502	03800	fl oz	30.5
503	03801	fl oz	31.4
504	03802	scoop	8.7
505	03803	fl oz	30.5
506	03805	scoop	8.3
507	03806	fl oz	30.5
508	03808	scoop	8.5
509	03809	scoop	8.3
510	03812	fl oz	31.3
511	03813	Serving 100 ml	107.0
512	03814	scoop	9.6
513	03815	serving 100 ml	106.0
514	03816	fl oz	31.5
515	03818	fl oz	31.3
516	03819	scoop	9.4
517	03820	fl oz	31.0
518	03821	scoop	8.8
519	03822	serving 100 ml	103.0
520	03823	Serving 100 ml	106.0
521	03824	fl oz	30.8
522	03825	serving 100 ml	106.0
523	03826	scoop	8.8
524	03827	scoop	8.5
525	03830	fl oz	31.3
526	03832	serving 100 ml	106.0
527	03837	scoop	8.7
528	03838	scoop	9.0
529	03839	fl oz	30.5
530	03840	fl oz	30.8
531	03841	fl oz	30.5
532	03842	fl oz	31.4
533	03843	scoop	8.7
534	03844	fl oz	31.6
535	03845	serving 100 ml	107.0
536	03846	fl oz	30.5
537	03849	scoop	9.4
538	03850	fl oz	30.4
539	03851	fl oz	31.4
540	03852	scoop	8.8
541	03853	scoop	8.5
542	03854	fl oz	31.3
543	03855	fl oz	31.0
544	03856	fl oz	31.4
545	03857	serving 100 ml	106.0
546	03858	scoop	8.7
547	03859	oz	29.0
548	03860	fl oz	31.0
549	03861	scoop	9.333333333333334
550	03864	serving 100 ml	103.0
551	03867	scoop	9.4
552	03868	fl oz	30.5
553	03869	scoop	8.5
554	03870	fl oz	31.0
555	03900	fl oz	30.5
556	03901	fl oz	31.9
557	03913	scoop	9.4
558	03925	fl oz	30.5
559	03926	fl oz	31.4
560	03928	scoop	8.5
561	03929	scoop	9.3
562	03930	fl oz	30.5
563	03934	oz	28.35
564	03935	fl oz	30.5
565	03936	fl oz	30.4
566	03937	fl oz	31.4
567	03938	scoop	8.4
568	03939	fl oz	30.4
569	03940	fl oz	31.4
570	03941	scoop	8.7
571	03942	serving 100 ml	106.0
572	03943	scoop	8.7
573	03944	fl oz	30.5
574	03945	fl oz	30.5
575	03946	fl oz	30.5
576	03947	fl oz	30.5
577	03948	fl oz	30.5
578	03949	fl oz	30.4
579	03950	scoop	8.5
580	03951	fl oz	31.4
581	03952	fl oz	31.4
582	03953	fl oz	30.5
583	03954	scoop	8.7
584	03955	fl oz	30.8
585	03956	oz	31.0
586	03957	scoop	8.7
587	03959	container	170.0
588	03960	fl oz	30.5
589	03961	fl oz	31.4
590	03963	fl oz	30.5
591	03964	bar	19.0
592	03965	tbsp	16.0
593	03966	fl oz	29.2
594	03967	scoop	8.8
595	03968	fl oz	29.2
596	03980	scoop	8.7
597	03981	fl oz	30.4
598	03982	fl oz	30.4
599	03983	fl oz	30.4
600	03984	fl oz	30.4
601	03985	fl oz	30.4
602	03986	fl oz	30.5
603	03987	fl oz	30.4
604	03988	fl oz	30.4
605	03989	fl oz	30.4
606	03990	fl oz	30.4
607	03991	fl oz	30.6
608	03992	fl oz	30.4
609	03993	fl oz	30.4
610	03994	bottle	140.0
611	03995	packet	99.0
612	03997	biscuit	2.0
613	03998	piece	0.3888888888888889
614	03999	scoop	9.5
615	04001	tbsp	12.8
616	04002	tbsp	12.8
617	04011	tbsp	15.0
618	04013	tbsp	16.0
619	04014	tbsp	16.0
620	04015	tbsp	15.0
621	04016	tablespoon	15.0
622	04017	tbsp	16.0
623	04018	tbsp	14.7
624	04020	tablespoon	16.0
625	04021	tablespoon	15.0
626	04022	tablespoon	16.0
627	04023	tablespoon	15.0
628	04025	tbsp	13.8
629	04026	tablespoon	13.8
630	04027	tbsp	15.0
631	04028	tablespoon	15.0
632	04029	tablespoon	14.1
633	04030	tablespoon	15.0
634	04031	tbsp	12.8
635	04034	tbsp	13.6
636	04037	tablespoon	13.6
637	04038	tsp	4.5
638	04042	tbsp	13.5
639	04044	tbsp	13.6
640	04047	tbsp	13.6
641	04053	tablespoon	13.5
642	04055	tbsp	13.6
643	04058	tablespoon	13.6
644	04060	tbsp	13.6
645	04073	tsp	4.7
646	04114	tbsp	14.7
647	04120	tbsp	16.0
648	04128	tbsp	14.9
649	04133	tablespoon	14.0
650	04135	tablespoon	16.0
651	04141	tablespoon	15.0
652	04142	tablespoon	16.0
653	04143	tablespoon	14.7
654	04144	tablespoon	15.0
655	04145	tablespoon	13.8
656	04146	tablespoon	14.0
657	04367	tablespoon	16.0
658	04501	tablespoon	13.6
659	04502	tablespoon	13.6
660	04506	tbsp	13.6
661	04510	tbsp	13.6
662	04511	tablespoon	13.6
663	04513	tablespoon	13.6
664	04514	tablespoon	13.6
665	04515	tablespoon	13.6
666	04516	tablespoon	13.6
667	04517	tablespoon	13.6
668	04518	tbsp	13.6
669	04520	tbsp	12.8
670	04528	tbsp	13.6
671	04529	tablespoon	13.6
672	04530	tablespoon	13.6
673	04531	tablespoon	13.6
674	04532	tablespoon	13.6
675	04534	tbsp	13.6
676	04536	tablespoon	13.6
677	04539	tbsp	15.0
678	04541	tablespoon	13.6
679	04542	tbsp	12.8
680	04543	tablespoon	13.6
681	04544	tablespoon	12.8
682	04545	tbsp	13.6
683	04546	tablespoon	12.8
684	04548	tbsp	12.8
685	04549	tbsp	12.8
686	04550	tbsp	12.8
687	04551	tbsp	12.8
688	04554	tbsp	12.8
689	04556	tbsp	12.8
690	04559	tbsp	12.8
691	04560	tbsp	12.8
692	04570	tbsp	13.6
693	04572	tbsp	13.6
694	04573	tbsp	13.6
695	04574	tbsp	12.8
696	04575	tbsp	12.8
697	04576	tbsp	12.8
698	04581	tbsp	14.0
699	04582	tbsp	14.0
700	04583	tbsp	14.0
701	04584	tbsp	14.0
702	04585	tbsp	14.1
703	04586	tbsp	12.8
704	04587	tbsp	12.8
705	04588	tbsp	13.6
706	04589	tsp	4.5
707	04590	tbsp	13.6
708	04591	tbsp	13.6
709	04592	tbsp	12.5
710	04593	tbsp	13.6
711	04594	tbsp	13.6
712	04595	tbsp	12.8
713	04600	tablespoon	14.0
714	04601	tablespoon	14.0
715	04602	tablespoon	14.0
716	04606	tablespoon	12.8
717	04609	tsp	4.3
718	04610	tbsp	14.0
719	04611	tbsp	14.2
720	04612	tbsp	14.3
721	04613	tbsp	14.0
722	04614	tbsp	14.3
723	04615	tbsp	12.8
724	04617	tbsp	14.2
725	04618	tbsp	14.2
726	04620	tbsp	14.0
727	04624	tbsp	15.0
728	04626	tablespoon	14.0
729	04627	tablespoon	14.0
730	04628	tbsp	14.0
731	04629	tbsp (1 NLEA serving)	14.0
732	04630	tbsp	14.0
733	04631	tbsp	14.6
734	04633	tbsp	15.0
735	04634	tbsp	12.8
736	04635	tbsp	16.0
737	04636	tbsp	14.0
738	04638	tablespoon	14.0
739	04639	tablespoon	15.0
740	04640	tablespoon	15.0
741	04641	tablespoon	15.0
742	04642	tablespoon	13.6
743	04643	tablespoon	13.6
744	04644	tablespoon	13.6
745	04645	tablespoon	13.6
746	04646	tbsp	13.6
747	04648	tbsp	13.6
748	04649	tbsp	13.6
749	04650	tbsp	13.6
750	04651	tbsp	13.6
751	04652	tbsp	13.6
752	04653	tbsp	13.6
753	04654	tbsp	13.6
754	04655	tbsp	14.0
755	04656	tbsp	13.6
756	04657	tbsp	13.6
757	04658	tbsp	13.6
758	04659	tbsp	13.6
759	04660	tbsp	13.6
760	04661	tbsp	13.6
761	04662	tbsp	13.6
762	04663	tbsp	13.6
763	04664	tbsp	13.6
764	04665	tbsp	14.0
765	04666	tbsp	12.8
766	04667	tbsp	12.8
767	04668	tbsp	14.0
768	04669	tablespoon	13.6
769	04670	tbsp	13.6
770	04673	tablespoon	14.0
771	04674	tbsp	14.0
772	04675	tablespoon	14.0
773	04676	tablespoon	14.0
774	04677	tablespoon	14.0
775	04678	tbsp	14.0
776	04679	spray , about 1/3 second (1 NLEA serving)	0.3
777	04683	tbsp (1 NLEA serving)	14.0
778	04684	tablespoon (1 NLEA serving)	14.0
779	04685	tbsp (1 NLEA serving)	14.0
780	04686	tbsp (1 serving)	15.0
781	04687	tablespoon (1 NLEA serving)	14.0
782	04688	serving (approximately 10 sprays)	8.0
783	04689	tbsp (1 NLEA serving)	14.0
784	04690	tbsp	14.9
785	04691	tablespoon	14.0
786	04692	tbsp	14.0
787	04693	tbsp	14.0
788	04694	tbsp	14.0
789	04695	tbsp	14.0
790	04696	tbsp	14.0
791	04697	tbsp	14.0
792	04698	tablespoon	14.0
793	04699	tablespoon	14.0
794	04700	tablespoon	13.6
795	04701	tablespoon	13.6
796	04702	tablespoon	13.6
797	04703	tbsp	15.0
798	04704	tbsp	16.5
799	04705	tbsp (1 NLEA serving)	17.0
800	04706	tbsp (1 NLEA serving)	15.0
801	04707	tablespoon	13.7
802	04708	tbsp	15.0
803	05000	oz	28.333333333333332
804	05001	oz	28.333333333333332
805	05002	oz	28.333333333333332
806	05003	oz	28.333333333333332
807	05004	oz	28.333333333333332
808	05005	oz	28.333333333333332
809	05006	oz	28.333333333333332
810	05007	oz	28.333333333333332
811	05008	oz	28.333333333333332
812	05009	cup, chopped or diced	140.0
813	05010	cup, chopped or diced	140.0
814	05011	oz	28.333333333333332
815	05012	cup, chopped or diced	140.0
816	05013	cup, chopped or diced	140.0
817	05014	cup, chopped or diced	140.0
818	05015	unit (yield from 1 lb ready-to-cook chicken)	47.0
819	05016	unit (yield from 1 lb ready-to-cook chicken)	114.0
820	05017	unit (yield from 1 lb ready-to-cook chicken)	33.0
821	05018	unit (yield from 1 lb ready-to-cook chicken)	34.0
822	05019	unit (yield from 1 lb ready-to-cook chicken)	44.0
823	05020	unit (yield from 1 lb ready-to-cook chicken)	23.0
824	05021	cup, chopped or diced	145.0
825	05022	cup chopped or dice	145.0
826	05023	oz	28.35
827	05024	cup chopped or dice	145.0
828	05025	heart	6.1
829	05026	cup, chopped or diced	145.0
830	05027	liver	44.0
831	05028	liver	44.0
832	05029	unit (yield from 1 lb ready-to-cook chicken)	116.0
833	05030	unit (yield from 1 lb ready-to-cook chicken)	113.0
834	05031	unit (yield from 1 lb ready-to-cook chicken)	78.0
835	05032	unit (yield from 1 lb ready-to-cook chicken)	79.0
836	05033	unit (yield from 1 lb ready-to-cook chicken)	90.0
837	05034	oz	28.333333333333332
838	05035	oz	28.333333333333332
839	05036	unit (yield from 1 lb ready-to-cook chicken)	110.0
840	05037	unit (yield from 1 lb ready-to-cook chicken)	101.0
841	05038	unit (yield from 1 lb ready-to-cook chicken)	110.0
842	05039	unit (yield from 1 lb ready-to-cook chicken)	88.0
843	05040	cup	140.0
844	05041	cup, chopped or diced	140.0
845	05042	cup, chopped or diced	140.0
846	05043	unit (yield from 1 lb ready-to-cook chicken)	109.0
847	05044	cup	140.0
848	05045	cup, chopped or diced	140.0
849	05046	cup, chopped or diced	140.0
850	05047	tbsp	12.8
851	05048	unit (yield from 1 lb ready-to-cook chicken)	59.0
852	05049	unit (yield from 1 lb ready-to-cook chicken)	72.0
853	05050	unit (yield from 1 lb ready-to-cook chicken)	44.0
854	05051	unit (yield from 1 lb ready-to-cook chicken)	32.0
855	05052	oz	28.333333333333332
856	05053	unit (yield from 1 lb ready-to-cook chicken)	31.0
857	05054	unit (yield from 1 lb ready-to-cook chicken)	35.0
858	05055	unit (yield from 1 lb ready-to-cook chicken)	24.0
859	05056	unit (yield from 1 lb ready-to-cook chicken)	26.0
860	05057	breast, bone removed (yield from 1 lb ready-to-cook chicken)	174.0
861	05058	unit (yield from 1 lb ready-to-cook chicken)	84.0
862	05059	unit (yield from 1 lb ready-to-cook chicken)	59.0
863	05060	cup, chopped or diced	140.0
864	05061	cup, chopped or diced	140.0
865	05062	oz	28.333333333333332
866	05063	unit (yield from 1 lb ready-to-cook chicken)	52.0
867	05064	cup, chopped or diced	140.0
868	05065	cup, chopped or diced	140.0
869	05066	drumstick with skin	133.0
870	05067	unit (yield from 1 lb ready-to-cook chicken)	43.0
871	05068	unit (yield from 1 lb ready-to-cook chicken)	29.0
872	05069	drumstick with skin (yield from 1 lb ready-to-cook chicken)	105.0
873	05070	cup, chopped or diced	140.0
874	05071	drumstick  with skin	130.0
875	05072	unit (yield from 1 lb ready-to-cook chicken)	25.0
876	05073	drumstick without skin	96.0
877	05074	oz	28.333333333333332
878	05075	oz	28.333333333333332
879	05076	unit (yield from 1 lb ready-to-cook chicken)	95.0
880	05077	unit (yield from 1 lb ready-to-cook chicken)	67.0
881	05078	oz	28.333333333333332
882	05079	cup, chopped or diced	140.0
883	05080	oz	28.333333333333332
884	05081	unit (yield from 1 lb ready-to-cook chicken)	56.0
885	05082	oz	28.333333333333332
886	05083	oz	28.333333333333332
887	05084	unit (yield from 1 lb ready-to-cook chicken)	15.0
888	05085	unit (yield from 1 lb ready-to-cook chicken)	16.0
889	05086	unit (yield from 1 lb ready-to-cook chicken)	11.0
890	05087	unit (yield from 1 lb ready-to-cook chicken)	11.0
891	05088	unit (yield from 1 lb ready-to-cook chicken)	6.0
892	05089	unit (yield from 1 lb ready-to-cook chicken)	7.0
893	05090	unit (yield from 1 lb ready-to-cook chicken)	5.0
894	05091	thigh with skin	193.0
895	05092	unit (yield from 1 lb ready-to-cook chicken)	52.0
896	05093	unit (yield from 1 lb ready-to-cook chicken)	38.0
897	05094	thigh with skin	137.0
898	05095	unit (yield from 1 lb ready-to-cook chicken)	41.0
899	05096	thigh without skin	149.0
900	05097	unit (yield from 1 lb ready-to-cook chicken)	31.0
901	05098	thigh without skin	116.0
902	05099	cup, chopped or diced	140.0
903	05100	piece	107.0
904	05101	unit (yield from 1 lb ready-to-cook chicken)	29.0
905	05102	unit (yield from 1 lb ready-to-cook chicken)	19.0
906	05103	piece	85.0
907	05104	cup, chopped or diced	140.0
908	05105	wing, bone and skin removed (yield from 1 lb ready-to-cook chicken)	17.0
909	05106	unit (yield from 1 lb ready-to-cook chicken)	12.0
910	05107	unit (yield from 1 lb ready-to-cook chicken)	13.0
911	05108	cup, chopped or diced	140.0
912	05109	oz	28.333333333333332
913	05110	oz	28.333333333333332
914	05111	oz	28.333333333333332
915	05112	oz	28.333333333333332
916	05113	oz	28.333333333333332
917	05114	cup, chopped or diced	140.0
918	05115	unit (yield from 1 lb ready-to-cook chicken)	25.0
919	05116	cup, chopped or diced	145.0
920	05117	unit (yield from 1 lb ready-to-cook chicken)	99.0
